expert,group,confidence,method,reason,post_id,title,url,date,modified,categories,tags
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sedex,1346,Muốn trở thành thành viên của sedex cần làm những gì,https://knacert.com.vn/phat-trien-ben-vung/muon-tro-thanh-thanh-vien-cua-sedex-can-lam-nhung-gi/,2018-06-19T03:55:23,2026-05-21T09:47:04,Phát triển bền vững,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13909,MẪU ĐÁNH GIÁ NHÀ CUNG CẤP THEO TIÊU CHUẨN BSCI – HƯỚNG DẪN CHI TIẾT,https://knacert.com.vn/tin-tuc-tieu-chuan/mau-danh-gia-nha-cung-cap-theo-tieu-chuan-bsci-huong-dan-chi-tiet/,2025-10-22T07:57:38,2026-05-18T09:51:15,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,smeta; sedex,1280,Một số câu hỏi thường gặp về Sedex – Smeta về trách nhiệm xã hội,https://knacert.com.vn/phat-trien-ben-vung/mot-so-cau-hoi-thuong-gap-ve-sedex-smeta-ve-trach-nhiem-xa-hoi/,2018-06-07T06:47:51,2026-05-18T13:08:05,Phát triển bền vững,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,6018,Những câu hỏi thường gặp về tiêu chuẩn SA8000 ?,https://knacert.com.vn/tin-tuc-tieu-chuan/nhung-cau-hoi-thuong-gap-ve-tieu-chuan-sa8000/,2021-06-10T13:51:49,2026-05-18T13:05:47,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,3386,Những điều bạn cần biết về Chứng Nhận FDA Hoa Kì,https://knacert.com.vn/tin-tuc-tieu-chuan/kna-pre-audit-wrap-cho-chi-nhanh-cong-ty-cp-tmdv-thoi-trang-ha-noi-xi-nghiep-xuat-khau-yen-my/,2019-11-04T02:31:52,2026-02-06T07:02:36,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,7134,Nội dung chính của Sổ tay BSCI [BSCI System Manual],https://knacert.com.vn/tin-tuc-tieu-chuan/noi-dung-chinh-cua-so-tay-bsci-bsci-system-manual/,2022-04-21T02:19:00,2026-05-18T13:04:26,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,6851,Nội dung tự đánh giá Amfori BSCI Self-Assessment,https://knacert.com.vn/tin-tuc-tieu-chuan/noi-dung-tu-danh-gia-amfori-bsci-self-assessment/,2022-02-10T01:36:27,2026-05-18T13:04:39,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,9250,Nội dung tự đánh giá WRAP Self-Assessment Questionnaire,https://knacert.com.vn/tin-tuc-tieu-chuan/noi-dung-tu-danh-gia-wrap-self-assessment-questionnaire/,2023-06-26T07:31:47,2026-05-18T09:33:16,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,13883,Phân loại tài liệu SA8000 & Hướng dẫn kiểm soát tài liệu hiệu quả,https://knacert.com.vn/tin-tuc-tieu-chuan/phan-loai-tai-lieu-sa8000-huong-dan-kiem-soat-tai-lieu-hieu-qua/,2025-09-23T09:06:24,2026-04-15T17:38:15,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13921,PHẠM VI CHỨNG NHẬN BSCI: DOANH NGHIỆP CẦN BIẾT GÌ?,https://knacert.com.vn/tin-tuc-tieu-chuan/pham-vi-chung-nhan-bsci/,2025-10-23T04:00:34,2026-04-15T17:37:44,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,grs,6840,Quy trình GRS về tái chế được thực hiện như thế nào?,https://knacert.com.vn/cong-cu-cai-tien/quy-trinh-grs-ve-tai-che-duoc-thuc-hien-nhu-the-nao/,2022-01-21T10:11:38,2026-02-06T07:07:14,Công cụ cải tiến,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,grs,26190,Quy trình đánh giá chứng nhận GRS gồm mấy bước?,https://knacert.com.vn/tin-tuc-tieu-chuan/quy-trinh-chung-nhan-grs-gom-may-buoc/,2026-04-04T04:21:17,2026-05-18T09:38:28,Tin Tức Tiêu Chuẩn,grs
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rba,9670,RBA là gì? Quy tắc Ứng xử RBA về Trách nhiệm xã hội ngành Điện tử,https://knacert.com.vn/tin-tuc-tieu-chuan/rba-la-gi-quy-tac-ung-xu-rba-ve-trach-nhiem-xa-hoi-nganh-dien-tu/,2023-10-08T03:06:50,2026-04-15T11:06:11,Tin Tức Tiêu Chuẩn,RBA
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,sa8000; bsci; smeta,28176,SA8000 là gì? Tìm hiểu tiêu chuẩn trách nhiệm xã hội quốc tế SA8000,https://knacert.com.vn/tin-tuc-tieu-chuan/sa8000-la-gi-tim-hieu-tieu-chuan-trach-nhiem-xa-hoi-quoc-te-sa8000/,2026-04-24T09:08:02,2026-04-29T13:17:41,Tin Tức Tiêu Chuẩn,"CSR, SA8000"
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,26182,SA8000 ra đời từ nguồn gốc nào? Khám phá lịch sử hình thành SA8000,https://knacert.com.vn/tin-tuc-tieu-chuan/sa8000-ra-doi-tu-nguon-goc-nao-kham-pha-lich-su-hinh-thanh-sa8000/,2026-04-04T03:56:49,2026-04-15T15:52:51,Tin Tức Tiêu Chuẩn,SA8000
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,13894,SA8000 và ISO 26000 có điểm gì giống và khác nhau?,https://knacert.com.vn/tin-tuc-nganh-nghe/sa8000-va-iso-26000-co-diem-gi-giong-va-khac-nhau/,2025-10-09T03:16:54,2026-04-15T17:38:06,"Tin tức ngành nghề, Tin Tức Tiêu Chuẩn",
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rcs,6798,Sổ tay hướng dẫn thực hiện tiêu chuẩn RCS về Tuyên bố Tái chế (RCS manual),https://knacert.com.vn/cong-cu-cai-tien/so-tay-huong-dan-thuc-hien-tieu-chuan-rcs-ve-tuyen-bo-tai-che-rcs-manual/,2022-01-06T02:50:28,2026-05-18T09:28:05,Công cụ cải tiến,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,bsci; sedex,5257,Sự khác nhau giữa đánh giá SEDEX và BSCI là gì?,https://knacert.com.vn/tin-tuc-tieu-chuan/su-khac-nhau-giua-danh-gia-sedex-va-bsci-la-gi/,2021-01-05T01:43:03,2026-05-21T09:48:33,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,iso 14064,13544,TCVN ISO 14064-1: Hướng dẫn áp dụng cho doanh nghiệp Việt Nam,https://knacert.com.vn/tin-tuc-tieu-chuan/tcvn-iso-14064-1-huong-dan-ap-dung-cho-doanh-nghiep-viet-nam/,2025-07-14T10:42:43,2026-05-18T09:50:39,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,ecovadis,28795,Thang điểm EcoVadis và cơ chế tính điểm,https://knacert.com.vn/tin-tuc-tieu-chuan/thang-diem-ecovadis-co-che-tinh-diem/,2026-05-15T18:18:27,2026-05-18T09:01:00,Tin Tức Tiêu Chuẩn,ecova
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rba,2056,Thành viên EICC-RBA và trách nhiệm khi tham gia vào RBA,https://knacert.com.vn/tin-tuc-tieu-chuan/dam-bao-an-toan-thuc-pham-bang-chuan-iso-22000-gmp-haccp-brc-global-gap/,2019-01-14T01:59:58,2026-02-06T07:01:23,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,iso 14064,10736,Thư mời tham dự Hội Thảo “Hướng dẫn tính toán và lập báo cáo kiểm kê khí nhà kính theo ISO 14064-1:2018 và tuân thủ ND06/2022/ND-CP”,https://knacert.com.vn/su-kien-va-chuong-trinh/thu-moi-tham-du-hoi-thao-huong-dan-tinh-toan-va-lap-bao-cao-kiem-ke-khi-nha-kinh-theo-iso-14064-12018-va-tuan-thu-nd062022nd-cp/,2024-07-03T08:16:05,2026-02-06T07:12:46,Sự kiện & Chương trình,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,esg; ecovadis,25260,"Thẻ điểm EcoVadis: Đọc đúng, hành động đúng, cải thiện đúng",https://knacert.com.vn/tin-tuc-tieu-chuan/the-diem-ecovadis-doc-dung-hanh-dong-dung-cai-thien-dung/,2026-03-21T04:20:39,2026-05-18T09:38:25,Tin Tức Tiêu Chuẩn,ecovadis
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,esg,29971,Thực trạng thực hiện ESG tại Việt Nam hiện nay,https://knacert.com.vn/phat-trien-ben-vung/thuc-trang-thuc-hien-esg-tai-viet-nam/,2026-05-19T17:08:25,2026-05-19T17:33:36,Phát triển bền vững,esg
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,6020,Thực trạng áp dụng bộ tiêu chuẩn SA 8000 tại Việt Nam,https://knacert.com.vn/tin-tuc-tieu-chuan/thuc-trang-ap-dung-bo-tieu-chuan-sa-8000-tai-viet-nam/,2021-06-11T03:40:25,2026-05-18T13:05:46,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,9258,Tiêu chuẩn BSCI PDF [BSCI standard PDF],https://knacert.com.vn/tin-tuc-tieu-chuan/tieu-chuan-bsci-pdf-bsci-standard-pdf/,2023-06-26T07:41:10,2026-05-21T09:48:36,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,ecovadis,9642,Tiêu chuẩn EcoVadis về Xếp hạng Kinh doanh Bền vững là gì?,https://knacert.com.vn/tin-tuc-tieu-chuan/tieu-chuan-ecovadis-ve-xep-hang-kinh-doanh-ben-vung-la-gi/,2023-10-04T02:16:20,2026-04-24T08:55:06,Tin Tức Tiêu Chuẩn,ecovadis
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,iso 14064,7622,Tiêu chuẩn ISO 14064-1: Quản lý xác minh & tính toán khí nhà kính,https://knacert.com.vn/tin-tuc-tieu-chuan/iso-14064-ve-he-thong-quan-ly-xac-minh-va-tinh-toan-khi-nha-kinh/,2022-08-30T03:11:16,2026-05-18T09:30:12,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,smeta; sedex,7239,Tiêu chuẩn SMETA là gì? Tổng quan về Tiêu chuẩn đánh giá Trách nhiệm xã hội của Sedex,https://knacert.com.vn/tin-tuc-tieu-chuan/tieu-chuan-trach-nhiem-xa-hoi-sedex-smeta-la-gi/,2022-05-25T01:40:33,2026-04-23T10:22:05,Tin Tức Tiêu Chuẩn,Sedex-SMETA
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rcs,6460,Tiêu chuẩn tuyên bố tái chế RCS là gì?,https://knacert.com.vn/cong-cu-cai-tien/tieu-chuan-tuyen-bo-tai-che-rcs-la-gi/,2021-08-29T02:53:39,2026-02-06T07:06:23,Công cụ cải tiến,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,grs,7043,Tiêu chuẩn tái chế toàn cầu GRS là gì? – KNA CERT,https://knacert.com.vn/cong-cu-cai-tien/tieu-chuan-tai-che-toan-cau-grs-la-gi-kna-cert/,2022-03-21T10:32:13,2026-05-18T09:28:57,Công cụ cải tiến,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,ecovadis,24764,TOP sai lầm dễ mắc phải khi đánh giá EcoVadis lần đầu,https://knacert.com.vn/tin-tuc-tieu-chuan/top-sai-lam-de-mac-phai-khi-danh-gia-ecovadis-lan-dau/,2026-03-17T02:55:20,2026-05-18T09:38:16,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,epr,13897,Trách nhiệm mở rộng của nhà sản xuất (EPR) là gì? Tìm hiểu từ A-Z,https://knacert.com.vn/tin-tuc-tieu-chuan/trach-nhiem-mo-rong-cua-nha-san-xuat-epr-la-gi-tim-hieu-tu-a-z/,2025-10-09T03:32:27,2026-04-15T17:38:04,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,ecovadis,27337,Trọn bộ tài liệu đánh giá EcoVadis doanh nghiệp cần chuẩn bị,https://knacert.com.vn/tin-tuc-tieu-chuan/tron-bo-tai-lieu-danh-gia-ecovadis-doanh-nghiep-can-chuan-bi/,2026-04-15T10:55:11,2026-05-18T09:38:33,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,bsci; smeta; sedex; wrap,13322,Tìm hiểu các tiêu chuẩn CSR trong ngành may mặc,https://knacert.com.vn/tin-tuc-tieu-chuan/tim-hieu-cac-tieu-chuan-csr-trong-nganh-may-mac/,2025-05-29T10:09:52,2025-11-21T05:42:07,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,13675,Tìm hiểu phiên bản mới SA8000:2026 & Lộ trình chuyển đổi cho doanh nghiệp,https://knacert.com.vn/tin-tuc-tieu-chuan/tim-hieu-phien-ban-moi-sa80002026-lo-trinh-chuyen-doi-cho-doanh-nghiep/,2025-08-12T15:59:56,2026-04-15T17:39:03,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,smeta,6005,Tìm hiểu Smeta 2 Pillar và Smeta 4 Pillar,https://knacert.com.vn/tin-tuc-tieu-chuan/tim-hieu-smeta-2-pillar-va-smeta-4-pillar/,2021-06-09T01:41:39,2026-05-18T09:26:32,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13910,Tầm quan trọng của chứng chỉ BSCI ngành may mặc,https://knacert.com.vn/tin-tuc-tieu-chuan/tam-quan-trong-cua-chung-chi-bsci-nganh-may-mac/,2025-10-22T09:01:33,2026-04-15T17:37:53,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,esg,29994,Tận dụng ESG để phát triển thương hiệu trong thời đại mới,https://knacert.com.vn/phat-trien-ben-vung/tan-dung-esg-de-phat-trien-thuong-hieu-2/,2026-05-19T18:05:59,2026-05-19T18:05:59,Phát triển bền vững,esg
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,esg,29972,Tận dụng ESG để phát triển thương hiệu trong thời đại mới,https://knacert.com.vn/phat-trien-ben-vung/tan-dung-esg-de-phat-trien-thuong-hieu/,2026-05-19T17:40:43,2026-05-19T17:40:43,Phát triển bền vững,esg
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,1308,Tổ chức nào đánh giá – chứng nhận WRAP uy tín ?,https://knacert.com.vn/phat-trien-ben-vung/to-chuc-nao-tu-van-dao-tao-wrap-uy-tin/,2018-06-14T03:39:10,2026-05-21T09:47:10,Phát triển bền vững,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,7086,Tổ chức đánh giá BSCI uy tín hiện nay,https://knacert.com.vn/tin-tuc-tieu-chuan/to-chuc-danh-gia-bsci-uy-tin-hien-nay/,2022-04-15T03:28:49,2026-05-21T09:48:40,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,cbam,12194,"Workshop “Cơ chế điều chỉnh biên giới Carbon, lộ trình và hướng dẫn khai báo CBAM”",https://knacert.com.vn/su-kien-va-chuong-trinh/workshop-co-che-dieu-chinh-bien-gioi-carbon-lo-trinh-va-huong-dan-khai-bao-cbam/,2024-11-11T08:25:11,2026-05-18T11:39:36,Sự kiện & Chương trình,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,iso 14064,11133,Workshop “Thực hành kiểm kê khí nhà kính theo tiêu chuẩn ISO 14064-1 cho ngành thực phẩm”,https://knacert.com.vn/su-kien-va-chuong-trinh/workshop-thuc-hanh-kiem-ke-khi-nha-kinh-theo-tieu-chuan-iso-14064-1-cho-nganh-thuc-pham/,2024-08-19T04:17:11,2026-04-15T16:12:30,Sự kiện & Chương trình,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,6942,WRAP Manual PDF – Sổ tay đánh giá viên theo WRAP,https://knacert.com.vn/tin-tuc-tieu-chuan/wrap-manual-pdf-so-tay-danh-gia-vien-theo-wrap/,2022-02-18T01:56:16,2026-05-18T13:04:36,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,iso 14064,9523,Đào tạo ISO 14064-1 cho Công ty Cổ phần bóng đèn phích nước Rạng Đông,https://knacert.com.vn/khach-hang/dao-tao-iso-14064-1-cho-cong-ty-co-phan-bong-den-phich-nuoc-rang-dong/,2023-08-29T02:38:55,2026-05-18T09:33:48,Khách Hàng,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,3302,Đào tạo Public BSCI cho Công ty Cổ Phần XNK Thủy Sản Miền Trung,https://knacert.com.vn/tin-tuc-nganh-nghe/dao-tao-bsci-cho-cong-ty-co-phan-xnk-thuy-san-mien-trung/,2019-10-15T02:39:49,2026-05-18T09:22:49,"Tin tức ngành nghề, Tin Tức Nội Bộ KNA",
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rba,11541,Đào tạo RBA Code of Conduct 8.0 cho Công ty TNHH Luxshare-ICT (Việt Nam),https://knacert.com.vn/khach-hang/dao-tao-rba-code-of-conduct-80-cho-cong-ty-tnhh-luxshare-ict-viet-nam/,2024-10-04T04:06:01,2026-05-18T09:35:24,Khách Hàng,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,smeta; sedex,13914,ĐÀO TẠO TIÊU CHUẨN SEDEX-SMETA: NÂNG TẦM GIÁ TRỊ DOANH NGHIỆP TRONG CHUỖI CUNG ỨNG TOÀN CẦU,https://knacert.com.vn/tin-tuc-tieu-chuan/dao-tao-tieu-chuan-sedex-smeta/,2025-10-23T02:22:33,2026-05-18T09:51:19,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rba,1338,"Đào tạo, hướng dẫn áp dụng và đánh giá nội bộ tiêu chuẩn EICC (RBA)",https://knacert.com.vn/su-kien-va-chuong-trinh/dao-tao-huong-dan-ap-dung-va-danh-gia-noi-bo-tieu-chuan-eicc-rba/,2018-06-18T03:55:22,2026-05-21T09:06:29,Sự kiện & Chương trình,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,grs,2188,Đánh giá GRS – Tiêu chuẩn tái chế toàn cầu quan trọng cho ngành dệt may hiện nay,https://knacert.com.vn/tin-tuc-nganh-nghe/tu-van-grs-tieu-chuan-tai-che-toan-cau-quan-trong-cho-nganh-det-may-hien-nay/,2019-03-13T08:22:38,2026-05-18T13:07:18,Tin tức ngành nghề,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rcs,6495,Đánh giá quản lý nguyên liệu tái chế RCS – Nội dung tiêu chuẩn RCS,https://knacert.com.vn/tin-tuc-tieu-chuan/danh-gia-quan-ly-nguyen-lieu-tai-che-rcs-noi-dung-tieu-chuan-rcs/,2021-08-30T02:39:44,2026-02-06T07:06:24,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,3758,Đánh giá tích hợp ISO 9001:2015 và WRAP cho Công ty TNHH Thương Mại May Thăng Long,https://knacert.com.vn/tin-tuc-nganh-nghe/dao-tao-tich-hop-iso-90012015-va-wrap-cho-cong-ty-tnhh-thuong-mai-may-thang-long/,2020-02-07T02:56:45,2026-05-18T09:23:16,"Tin tức ngành nghề, Tin Tức Nội Bộ KNA",
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,10204,Đánh giá Wrap (Pre-audit) cho Công Ty TNHH MTV Song Thiên Long,https://knacert.com.vn/khach-hang/danh-gia-wrap-pre-audit-cho-cong-ty-tnhh-mtv-song-thien-long/,2024-02-29T08:21:00,2026-05-21T09:30:17,Khách Hàng,khách hàng Wrap
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,grs,8710,Đăng kí ngay 2 khóa học Miễn Phí ISO 9001 và GRS tại KNA,https://knacert.com.vn/tin-tuc-dao-tao/dang-ki-ngay-2-khoa-hoc-mien-phi-iso-9001-va-grs-tai-kna/,2023-04-04T01:30:24,2026-05-18T11:14:08,Tin tức đào tạo,
