"id","term","title","slug","mime","source_url","alt","date"
"9695","chat","ISO 7101 về quản lý chăm sóc sức khỏe: Mang lại chất lượng cho ngàn...","chung-nhan-iso-7101","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/chung-nhan-iso-7101.jpg","","2025-11-21T05:29:16"
"9784","liên hệ","Việt Nam cần sớm chọn cho mình chuẩn sạc xe điện","tieu-chuan-cho-xe-dsac-dien","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tieu-chuan-cho-xe-dsac-dien.jpg","","2025-11-21T05:29:33"
"9833","báo giá","Thông báo về việc hợp tác của KNA CERT trong dự án SFV-Export","hop-tac-kna","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/hop-tac-kna.jpg","","2025-11-21T05:29:42"
"9939","chat","Đào tạo 7 Công cụ quản lý chất lượng & Công cụ FMEA cho Công ty TNH...","dao-tao-7-cong-cu-quan-ly-chat-luong-amp-cong-cu-fmea-cho-cong-ty-tnhh-intops-viet-nam","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dao-tao-7-cong-cu-quan-ly-chat-luong-amp-cong-cu-fmea-cho-cong-ty-tnhh-intops-viet-nam.jpg","","2025-11-21T05:30:01"
"9991","chat","Cấp Chứng nhận ISO 9001 và 14001 cho Công ty TNHH Astee Horie VN","cong-ty-tnhh-astee-horie-vn","image/png","https://knacert.com.vn/wp-content/uploads/2025/11/cong-ty-tnhh-astee-horie-vn.png","","2025-11-21T05:30:11"
"9996","chat","Cáp Chứng Nhận ISO 9001 cho Công ty Cổ Phần Thiết Bị Chiếu Sáng Ánh...","cong-ty-co-phan-thiet-bi-chieu-sang-anh-sao-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/cong-ty-co-phan-thiet-bi-chieu-sang-anh-sao-2.jpg","","2025-11-21T05:30:13"
"10014","chat","CẤP CHỨNG NHẬN ISO 9001 VÀ 14001 CHO CÔNG TY CỔ PHẦN GDC VIỆT NAM","cong-ty-gdc-vietnam-viet-nam","image/png","https://knacert.com.vn/wp-content/uploads/2025/11/cong-ty-gdc-vietnam-viet-nam.png","","2025-11-21T05:30:17"
"10018","chat","Kiểm tra chất lượng khăn giấy nhập khẩu – Thông quan đơn giản","kiem-tra-chat-luong-khan-giay-nhap-khau","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kiem-tra-chat-luong-khan-giay-nhap-khau.jpg","","2025-11-21T05:30:18"
"10021","chat","kiem-tra-chat-luong-khan-giay-nhap-khau-3","kiem-tra-chat-luong-khan-giay-nhap-khau-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kiem-tra-chat-luong-khan-giay-nhap-khau-3.jpg","","2025-11-21T05:30:18"
"10026","chat","Kiểm tra chất lượng thức ăn thủy sản nhập khẩu giúp thông quan","kiem-tra-chat-luong-thuc-an-thuy-san-nhap-khau","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kiem-tra-chat-luong-thuc-an-thuy-san-nhap-khau.jpg","","2025-11-21T05:30:19"
"10029","chat","kiem-tra-chat-luong-thuc-an-thuy-san-nhap-khau-231","kiem-tra-chat-luong-thuc-an-thuy-san-nhap-khau-231","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kiem-tra-chat-luong-thuc-an-thuy-san-nhap-khau-231.jpg","","2025-11-21T05:30:20"
"10049","chat","KNA chứng nhận ISO 9001 và ISO 14001 cho Công ty CP VinaGenset","cong-ty-co-phan-vinagenset","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/cong-ty-co-phan-vinagenset.jpg","","2025-11-21T05:30:24"
"10065","chat","Kiểm tra chất lượng thang cuốn và băng tải chở người nhập khẩu","kiem-tra-chat-luong-thang-cuon-va-bang-tai-cho-nguoi-nhap-khau","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kiem-tra-chat-luong-thang-cuon-va-bang-tai-cho-nguoi-nhap-khau.jpg","","2025-11-21T05:30:28"
"10073","chat","Cập nhật thông tin mới nhất về kiểm tra chất lượng vật liệu xây dựn...","thi-truong-vat-lieu-xay-dung-thoi-bao-gia-austdoor-1","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/thi-truong-vat-lieu-xay-dung-thoi-bao-gia-austdoor-1.jpg","","2025-11-21T05:30:30"
"10107","chat","KNA cấp chứng chỉ ISO 9001 và ISO 14001 cho Công ty CP Bao bì Đông....","cong-ty-cp-bao-bi-dong-nam-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/cong-ty-cp-bao-bi-dong-nam-2.jpg","","2025-11-21T05:30:37"
"10132","chat","QCVN về chất lượng an toàn kỹ thuật và bảo vệ môi trường đối với xe...","xe-may-2023","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/xe-may-2023.jpg","","2025-11-21T05:30:41"
"10137","chat","Chứng nhận ISO 9001:2015 cho Công ty TNHH Y&J VINA","cong-ty-tnhh-y-j-vina-2-1","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/cong-ty-tnhh-y-j-vina-2-1.jpg","","2025-11-21T05:30:42"
"10150","báo giá","Giấy COA là gì? Tác dụng của Giấy chứng nhận COA (Certificate Of An...","giay-chung-nhan-coa","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/giay-chung-nhan-coa.jpg","","2025-11-21T05:30:45"
"10166","báo giá","Thông báo lịch nghỉ Tết Âm lịch Giáp Thìn 2024","thong-bao-nghi-tet-2024","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/thong-bao-nghi-tet-2024.jpg","","2025-11-21T05:30:48"
"10184","liên hệ","Tiêu chuẩn liên quan đến việc thải bỏ các tấm pin mặt trời","tieu-chuan-lien-quan-den-viec-thai-bo-cac-tam-pin-mat-troi","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tieu-chuan-lien-quan-den-viec-thai-bo-cac-tam-pin-mat-troi.jpg","","2025-11-21T05:30:52"
"10195","chat","Đào tạo Cấp Chứng nhận ISO 9001:2015 cho Công Ty TNHH Cellmech Inte...","xrddaf92vbxjsk5j5625415787453421893t24022602-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dao-tao-chung-nhan-iso-9001-cho-cellmech-3.jpg","","2025-11-21T05:30:54"
"10315","liên hệ","Tiêu chuẩn hệ thống quản lý bổ sung yêu cầu liên quan đến biến đổi....","bien-doi-khi-hau","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/bien-doi-khi-hau.jpg","","2025-11-21T05:31:22"
"10374","chat","Nâng cao năng suất lao động tạo động lực phát triển kinh tế","nang-cao-nang-suat-lao-dong-2024","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/nang-cao-nang-suat-lao-dong-2024.jpg","","2025-11-21T05:31:37"
"10405","chat","Tiêu chuẩn ISO 31000 - ‘khắc tinh’ của rủi ro trong doanh nghiệp","tieu-chuan-iso-31000","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tieu-chuan-iso-31000.jpg","","2025-11-21T05:31:44"
"10421","chat","Tiêu chuẩn báo cáo khí nhà kính (GHG) và tương lai thị trường Carbo...","giam-phat-thai-khi-nha-kinh","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/giam-phat-thai-khi-nha-kinh.jpg","","2025-11-21T05:31:48"
"10493","chat","Lợi ích của Kaizen trong cải tiến chất lượng doanh nghiệp","ap-dung-kaizen-vao-doanh-nghiep","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/doanh-nghiep-ap-dng-kaizen-giup-gia-tang-nang-suat-ld.jpg","","2025-11-21T05:32:04"
"10530","786","So sánh ISO 9001:2015 và ISO 9001:2008 - KNA CERT","so-sanh-iso-90012015-va-iso-90012008-kna-cert","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-sanh-iso-9001-2015-va-iso-9001-2008-2-1718613440.jpg","","2025-11-21T05:32:12"
"10533","093","So sánh ISO 9001:2015 và ISO 9001:2008 - KNA CERT","so-sanh-iso-90012015-va-iso-90012008-kna-cert-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-sanh-iso-9001-2015-va-iso-9001-2008-4-1718613442.jpg","","2025-11-21T05:32:12"
"10536","hotline","So sánh ISO 9001:2015 và ISO 9001:2008 - KNA CERT","so-sanh-iso-90012015-va-iso-90012008-kna-cert-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-sanh-iso-9001-2015-va-iso-9001-2008-1-1718613440.jpg","","2025-11-21T05:32:12"
"10544","chat","7-nguyen-tac-cua-iso-9001-4-1718870444","7-nguyen-tac-cua-iso-9001-4-1718870444","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-nguyen-tac-cua-iso-9001-4-1718870444.jpg","","2025-11-21T05:32:14"
"10547","chat","7-nguyen-tac-cua-iso-9001-5-1718870444","7-nguyen-tac-cua-iso-9001-5-1718870444","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-nguyen-tac-cua-iso-9001-5-1718870444.jpg","","2025-11-21T05:32:14"
"10550","chat","7-nguyen-tac-cua-iso-9001-2-1718870439","7-nguyen-tac-cua-iso-9001-2-1718870439","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-nguyen-tac-cua-iso-9001-2-1718870439.jpg","","2025-11-21T05:32:15"
"10553","chat","7-nguyen-tac-cua-iso-9001-6-1718870444","7-nguyen-tac-cua-iso-9001-6-1718870444","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-nguyen-tac-cua-iso-9001-6-1718870444.jpg","","2025-11-21T05:32:15"
"10556","chat","7-nguyen-tac-cua-iso-9001-1-1718870439","7-nguyen-tac-cua-iso-9001-1-1718870439","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-nguyen-tac-cua-iso-9001-1-1718870439.jpg","","2025-11-21T05:32:16"
"10559","chat","7-nguyen-tac-cua-iso-9001-8-1718870447","7-nguyen-tac-cua-iso-9001-8-1718870447","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-nguyen-tac-cua-iso-9001-8-1718870447.jpg","","2025-11-21T05:32:16"
"10562","chat","7-nguyen-tac-cua-iso-9001-7-1718870447","7-nguyen-tac-cua-iso-9001-7-1718870447","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-nguyen-tac-cua-iso-9001-7-1718870447.jpg","","2025-11-21T05:32:17"
"10566","chat","7 nguyên tắc ISO 9001 - Nền tảng cho Hệ thống quản lý chất lượng","7-nguyen-tac-cua-iso-9001-3-1718870439","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-nguyen-tac-cua-iso-9001-3-1718870439.jpg","","2025-11-21T05:32:17"
"10583","chat","Điều Khoản 8.1 của ISO 9001 - Kế hoạch và Kiểm soát Thực hiện","dieu-khoan-81-cua-iso-9001-ke-hoach-va-kiem-soat-thuc-hien-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-81-cua-iso-9001-ke-hoach-va-kiem-soat-thuc-hien-3.jpg","","2025-11-21T05:32:20"
"10587","786","Điều khoản 4.1 của ISO 9001 - Nội dung và lợi ích khi áp dụng","dieu-khoan-4-1-cua-iso-9001-noi-dung-va-loi-ich-khi-ap-dung","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-41-cua-iso-9001-noi-dung-va-loi-ich-khi-ap-dung-3-1718869706.jpg","","2025-11-21T05:32:21"
"10590","786","Điều khoản 4.1 của ISO 9001 - Nội dung và lợi ích khi áp dụng","dieu-khoan-4-1-cua-iso-9001-noi-dung-va-loi-ich-khi-ap-dung-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-41-cua-iso-9001-noi-dung-va-loi-ich-khi-ap-dung-5-1718869712.jpg","","2025-11-21T05:32:22"
"10593","2211","Điều khoản 4.1 của ISO 9001 - Nội dung và lợi ích khi áp dụng","dieu-khoan-4-1-cua-iso-9001-noi-dung-va-loi-ich-khi-ap-dung-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-41-cua-iso-9001-noi-dung-va-loi-ich-khi-ap-dung-1-1718869706.jpg","","2025-11-21T05:32:22"
"10601","báo giá","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-2-1718874959","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-2-1718874959","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-2-1718874959.jpg","","2025-11-21T05:32:24"
"10604","ưu đãi","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-4-1718874963","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-4-1718874963","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-4-1718874963.jpg","","2025-11-21T05:32:25"
"10607","ưu đãi","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-5-1718874963","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-5-1718874963","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-5-1718874963.jpg","","2025-11-21T05:32:25"
"10610","báo giá","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-6-1718874965","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-6-1718874965","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-6-1718874965.jpg","","2025-11-21T05:32:25"
"10613","báo giá","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-1-1718874959","dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-1-1718874959","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/dieu-khoan-82-iso-90012015-yeu-cau-doi-voi-san-pham-va-dich-vu-1-1718874959.jpg","","2025-11-21T05:32:26"
"10621","786","Tổng quan về các điều khoản ISO 9001:2015","tong-quan-ve-cac-dieu-khoan-iso-90012015","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tong-quan-ve-cac-dieu-khoan-iso-90012015-2-1718876813.jpg","","2025-11-21T05:32:28"
"10624","093","Tổng quan về các điều khoản ISO 9001:2015","tong-quan-ve-cac-dieu-khoan-iso-90012015-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tong-quan-ve-cac-dieu-khoan-iso-90012015-4-1718876818.jpg","","2025-11-21T05:32:28"
"10627","786","Tổng quan về các điều khoản ISO 9001:2015","tong-quan-ve-cac-dieu-khoan-iso-90012015-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tong-quan-ve-cac-dieu-khoan-iso-90012015-1-1718876813.jpg","","2025-11-21T05:32:29"
"10630","2211","Tổng quan về các điều khoản ISO 9001:2015","tong-quan-ve-cac-dieu-khoan-iso-90012015-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tong-quan-ve-cac-dieu-khoan-iso-90012015-5-1718876818.jpg","","2025-11-21T05:32:29"
"10638","093","Điều khoản 8.4: Kiểm soát quá trình","dieu-khoan-8-4-kiem-soat-qua-trinh","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/iso-90012015-dieu-khoan-84-3-1719481445.jpg","","2025-11-21T05:32:31"
"10641","786","Điều khoản 8.4: Kiểm soát quá trình","dieu-khoan-8-4-kiem-soat-qua-trinh-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/iso-90012015-dieu-khoan-84-4-1719481449.jpg","","2025-11-21T05:32:32"
"10644","093","Điều khoản 8.4: Kiểm soát quá trình","dieu-khoan-8-4-kiem-soat-qua-trinh-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/iso-90012015-dieu-khoan-84-5-1719481449.jpg","","2025-11-21T05:32:32"
"10647","hotline","Điều khoản 8.4: Kiểm soát quá trình","dieu-khoan-8-4-kiem-soat-qua-trinh-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/iso-90012015-dieu-khoan-84-1-1719481449.jpg","","2025-11-21T05:32:33"
"10651","chat","[ISO 9001:2015] - Điều khoản 8.4: Kiểm soát quá trình","dieu-khoan-8-4-kiem-soat-qua-trinh-5","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/iso-90012015-dieu-khoan-84-2-1719481445.jpg","","2025-11-21T05:32:33"
"10655","liên hệ","Sổ tay Chất lượng ISO 9001:2015– Tầm Quan Trọng","so-tay-chat-luong-iso-90012015-tam-quan-trong","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-tay-chat-luong-iso-90012015-tam-quan-trong-2-1719480358.jpg","","2025-11-21T05:32:34"
"10658","liên hệ","Sổ tay Chất lượng ISO 9001:2015– Tầm Quan Trọng","so-tay-chat-luong-iso-90012015-tam-quan-trong-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-tay-chat-luong-iso-90012015-tam-quan-trong-3-1719480358.jpg","","2025-11-21T05:32:35"
"10661","liên hệ","Sổ tay Chất lượng ISO 9001:2015– Tầm Quan Trọng","so-tay-chat-luong-iso-90012015-tam-quan-trong-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-tay-chat-luong-iso-90012015-tam-quan-trong-4-1719480364.jpg","","2025-11-21T05:32:35"
"10664","hotline","Sổ tay Chất lượng ISO 9001:2015– Tầm Quan Trọng","so-tay-chat-luong-iso-90012015-tam-quan-trong-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-tay-chat-luong-iso-90012015-tam-quan-trong-5-1719480364.jpg","","2025-11-21T05:32:36"
"10667","093","Sổ tay Chất lượng ISO 9001:2015– Tầm Quan Trọng","so-tay-chat-luong-iso-90012015-tam-quan-trong-5","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-tay-chat-luong-iso-90012015-tam-quan-trong-7-1719480370.jpg","","2025-11-21T05:32:36"
"10670","786","Sổ tay Chất lượng ISO 9001:2015– Tầm Quan Trọng","so-tay-chat-luong-iso-90012015-tam-quan-trong-6","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-tay-chat-luong-iso-90012015-tam-quan-trong-6-1719480364.jpg","","2025-11-21T05:32:37"
"10674","chat","Sổ tay Chất lượng ISO 9001:2015– Tầm Quan Trọng","so-tay-chat-luong-iso-90012015-tam-quan-trong-7","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-tay-chat-luong-iso-90012015-tam-quan-trong-1-1719480358.jpg","","2025-11-21T05:32:37"
"10678","liên hệ","Xem xét của lãnh đạo trong ISO 9001:2015","xem-xet-cua-lanh-dao-trong-iso-90012015","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/xem-xet-cua-lanh-dao-trong-iso-90012015-2.jpg","","2025-11-21T05:32:38"
"10681","liên hệ","Xem xét của lãnh đạo trong ISO 9001:2015","xem-xet-cua-lanh-dao-trong-iso-90012015-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/xem-xet-cua-lanh-dao-trong-iso-90012015-1.jpg","","2025-11-21T05:32:39"
"10684","093","Xem xét của lãnh đạo trong ISO 9001:2015","xem-xet-cua-lanh-dao-trong-iso-90012015-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/xem-xet-cua-lanh-dao-trong-iso-90012015-4.jpg","","2025-11-21T05:32:39"
"10688","chat","Xem xét của lãnh đạo trong ISO 9001:2015","xem-xet-cua-lanh-dao-trong-iso-90012015-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/xem-xet-cua-lanh-dao-trong-iso-90012015-3.jpg","","2025-11-21T05:32:40"
"10692","hotline","Tổng quan về Mô Hình Smart & ví dụ về mục tiêu Smart","tong-quan-ve-mo-hinh-smart-vi-du-ve-muc-tieu-smart","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tong-quan-ve-mo-hinh-smart-vi-du-ve-muc-tieu-smart-3-1720059044.jpg","","2025-11-21T05:32:41"
"10695","786","Tổng quan về Mô Hình Smart & ví dụ về mục tiêu Smart","tong-quan-ve-mo-hinh-smart-vi-du-ve-muc-tieu-smart-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tong-quan-ve-mo-hinh-smart-vi-du-ve-muc-tieu-smart-4-1720059049.jpg","","2025-11-21T05:32:42"
"10698","hotline","Tổng quan về Mô Hình Smart & ví dụ về mục tiêu Smart","tong-quan-ve-mo-hinh-smart-vi-du-ve-muc-tieu-smart-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tong-quan-ve-mo-hinh-smart-vi-du-ve-muc-tieu-smart-5-1720059050.jpg","","2025-11-21T05:32:42"
"10701","093","Tổng quan về Mô Hình Smart & ví dụ về mục tiêu Smart","tong-quan-ve-mo-hinh-smart-vi-du-ve-muc-tieu-smart-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/tong-quan-ve-mo-hinh-smart-vi-du-ve-muc-tieu-smart-1-1720059044.jpg","","2025-11-21T05:32:42"
"10709","hotline","loi-ich-cua-iso-9001-khi-ap-dung-2-1720057462","loi-ich-cua-iso-9001-khi-ap-dung-2-1720057462","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/loi-ich-cua-iso-9001-khi-ap-dung-2-1720057462.jpg","","2025-11-21T05:32:44"
"10712","hotline","loi-ich-cua-iso-9001-khi-ap-dung-4-1720057465","loi-ich-cua-iso-9001-khi-ap-dung-4-1720057465","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/loi-ich-cua-iso-9001-khi-ap-dung-4-1720057465.jpg","","2025-11-21T05:32:45"
"10715","093","loi-ich-cua-iso-9001-khi-ap-dung-1-1720057462","loi-ich-cua-iso-9001-khi-ap-dung-1-1720057462","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/loi-ich-cua-iso-9001-khi-ap-dung-1-1720057462.jpg","","2025-11-21T05:32:45"
"10719","chat","Lợi ích của ISO 9001 khi áp dụng vào hệ thống quản lý chất lượng (Q...","loi-ich-cua-iso-9001-khi-ap-dung-3-1720057462","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/loi-ich-cua-iso-9001-khi-ap-dung-3-1720057462.jpg","","2025-11-21T05:32:46"
"10766","liên hệ","Thông tin dạng văn bản trong ISO 9001 và các yêu cầu liên quan","kna-thong-tin-dang-van-ban-trong-iso-9001-va-yeu-cau-lien-quan-1","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kna-thong-tin-dang-van-ban-trong-iso-9001-va-yeu-cau-lien-quan-1.jpg","","2025-11-21T05:32:55"
"10797","chat","Triển khai kế hoạch đánh giá nội bộ ISO 9001:2015","trien-khai-ke-hoach-danh-gia-noi-bo-iso-90012015-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/trien-khai-ke-hoach-danh-gia-noi-bo-iso-90012015-4.jpg","","2025-11-21T05:33:01"
"10814","báo giá","Chương trình đánh giá nội bộ ISO 9001:2015 chi tiết theo mục 9.2","chuong-trinh-danh-gia-noi-bo-iso-90012015-chi-tiet-theo-muc-9-2-5","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/chuong-trinh-danh-gia-noi-bo-iso-90012015-chi-tiet-theo-muc-92-2.jpg","","2025-11-21T05:33:04"
"10831","chat","Điều kiện áp dụng ISO 9001:2015 chi tiết","ieu-kien-ap-dung-iso-90012015-chi-tiet-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/ieu-kien-ap-dung-iso-90012015-chi-tiet-3.jpg","","2025-11-21T05:33:07"
"10899","chat","Chuẩn hóa Tài Liệu ISO 9001 cho tổ chức","chuan-hoa-tai-lieu-iso-9001-cho-to-chuc-5","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/chuan-hoa-tai-lieu-iso-9001-cho-to-chuc-3.jpg","","2025-11-21T05:33:19"
"10932","chat","Hướng dẫn triển khai quy trình đánh giá rủi ro theo ISO 9001:2015 h...","huong-dan-trien-khai-quy-trinh-danh-gia-rui-ro-theo-iso-90012015-1","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/huong-dan-trien-khai-quy-trinh-danh-gia-rui-ro-theo-iso-90012015-1.jpg","","2025-11-21T05:33:25"
"11022","chat","Chi tiết Quy trình Kiểm soát Hồ Sơ theo ISO 9001:2015","chi-tiet-quy-trinh-kiem-soat-ho-so-theo-iso-90012015-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/chi-tiet-quy-trinh-kiem-soat-ho-so-theo-iso-90012015-3.jpg","","2025-11-21T05:33:41"
"11060","2211","Chứng chỉ ISO 9001 là gì? Thông tin mới nhất về chứng chỉ","chung-chi-iso-9001-la-gi-thong-tin-moi-nhat-ve-chung-chi","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kna-chung-chi-iso-9001-2-1723002415.jpg","","2025-11-21T05:33:48"
"11063","093","Chứng chỉ ISO 9001 là gì? Thông tin mới nhất về chứng chỉ","chung-chi-iso-9001-la-gi-thong-tin-moi-nhat-ve-chung-chi-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kna-chung-chi-iso-9001-3-1723002422.jpg","","2025-11-21T05:33:49"
"11066","2211","Chứng chỉ ISO 9001 là gì? Thông tin mới nhất về chứng chỉ","chung-chi-iso-9001-la-gi-thong-tin-moi-nhat-ve-chung-chi-3","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kna-chung-chi-iso-9001-5-1723002423.jpg","","2025-11-21T05:33:49"
"11069","2211","Chứng chỉ ISO 9001 là gì? Thông tin mới nhất về chứng chỉ","chung-chi-iso-9001-la-gi-thong-tin-moi-nhat-ve-chung-chi-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kna-chung-chi-iso-9001-4-1723002423.jpg","","2025-11-21T05:33:49"
"11072","786","Chứng chỉ ISO 9001 là gì? Thông tin mới nhất về chứng chỉ","chung-chi-iso-9001-la-gi-thong-tin-moi-nhat-ve-chung-chi-5","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/kna-chung-chi-iso-9001-6-1723002426.jpg","","2025-11-21T05:33:50"
"11110","chat","So sánh ISO 9001 và ISO 27001 - KNA CERT","so-sanh-iso-9001-va-iso-27001-6","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/so-sanh-iso-9001-va-iso-27001-3.jpg","","2025-11-21T05:34:03"
"11130","chat","Biểu mẫu ISO 9001:2015 là gì ? Hướng dẫn tạo Biểu mẫu ISO 9001:2015","bieu-mau-tieu-chuan-iso-90012015-5","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/bieu-mau-iso-9001-2015-5.jpg","","2025-11-21T05:34:06"
"11169","liên hệ","Hệ thống Quản lý Môi trường là gì ?","he-thong-quan-ly-moi-truong-2","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/he-thong-quan-ly-moi-truong-2.jpg","","2025-11-21T05:34:13"
"11329","báo giá","7 Bước đánh giá rủi ro theo ISO 45001","7-buoc-danh-gia-rui-ro-theo-iso-45001-4","image/jpeg","https://knacert.com.vn/wp-content/uploads/2025/11/7-buoc-danh-gia-rui-ro-theo-iso-45001-3.jpg","","2025-11-21T05:34:41"
